Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
711832533,Silver,440,0,50,05-03-2023,Week-10,Q1,2023,34516.0,1396.0,3748,62,0.0400,Chip ,Bills,824.56,0
711833508,Blue,195,1,99,05-03-2023,Week-10,Q1,2023,1536.0,0.0,4643,89,0.0000,Swipe ,Entertainment,417.87,0
711834708,Gold,175,1,93,05-03-2023,Week-10,Q1,2023,4047.0,1482.0,16191,102,0.3660,Chip ,Food,2752.47,0
711835758,Blue,325,1,80,05-03-2023,Week-10,Q1,2023,34516.0,2099.0,1756,35,0.0610,Swipe ,Grocery,122.92,0
711836733,Blue,415,1,120,05-03-2023,Week-10,Q1,2023,1438.3,0.0,1867,45,0.0000,Swipe ,Travel,298.72,0
711838008,Blue,125,0,116,05-03-2023,Week-10,Q1,2023,6407.0,478.0,9322,77,0.0750,Swipe ,Bills,2610.16,0
711840408,Blue,150,1,83,05-03-2023,Week-10,Q1,2023,2492.0,1424.0,1375,30,0.5710,Swipe ,Food,110.00,0
711842508,Blue,455,0,68,05-03-2023,Week-10,Q1,2023,9303.0,1580.0,7825,87,0.1700,Swipe ,Grocery,469.50,0
711843708,Blue,200,1,86,05-03-2023,Week-10,Q1,2023,2125.0,0.0,2860,38,0.0000,Swipe ,Fuel,657.80,0
711844758,Blue,410,1,120,05-03-2023,Week-10,Q1,2023,13551.0,1294.0,1388,37,0.0950,Swipe ,Bills,305.36,0
711846183,Blue,335,1,118,05-03-2023,Week-10,Q1,2023,2669.0,0.0,2271,31,0.0000,Swipe ,Bills,613.17,0
711847833,Blue,340,1,103,05-03-2023,Week-10,Q1,2023,1933.0,1127.0,4833,71,0.5830,Swipe ,Fuel,869.94,0
711848658,Blue,395,1,84,05-03-2023,Week-10,Q1,2023,2259.0,1776.0,1790,31,0.7860,Swipe ,Bills,393.80,0
711850533,Blue,420,1,76,05-03-2023,Week-10,Q1,2023,3818.0,0.0,4272,71,0.0000,Chip ,Bills,341.76,0
711851583,Blue,335,1,86,05-03-2023,Week-10,Q1,2023,8220.0,1015.0,4794,77,0.1230,Swipe ,Entertainment,1246.44,0
711852783,Blue,410,0,90,05-03-2023,Week-10,Q1,2023,5746.0,1572.0,3446,56,0.2740,Swipe ,Bills,482.44,0
711854808,Blue,245,0,86,05-03-2023,Week-10,Q1,2023,34516.0,0.0,4734,57,0.0000,Swipe ,Fuel,852.12,0
711856683,Blue,200,0,105,05-03-2023,Week-10,Q1,2023,1590.0,1273.0,7352,80,0.8010,Swipe ,Entertainment,441.12,0
711857733,Blue,455,0,115,05-03-2023,Week-10,Q1,2023,18584.0,2517.0,1330,34,0.1350,Swipe ,Bills,359.10,0
711861258,Blue,300,1,81,05-03-2023,Week-10,Q1,2023,4182.0,0.0,4046,57,0.0000,Swipe ,Entertainment,1132.88,0
711862533,Blue,460,1,92,05-03-2023,Week-10,Q1,2023,2258.0,2000.0,2500,42,0.8860,Swipe ,Grocery,500.00,0
711863433,Blue,290,1,104,05-03-2023,Week-10,Q1,2023,3789.0,1782.0,15670,116,0.4700,Chip ,Food,4230.90,0
711864783,Blue,435,0,88,05-03-2023,Week-10,Q1,2023,2201.0,1138.0,1199,32,0.5170,Swipe ,Bills,239.80,0
711866358,Blue,175,0,85,05-03-2023,Week-10,Q1,2023,10136.0,0.0,4429,78,0.0000,Swipe ,Entertainment,265.74,0
711870333,Blue,350,1,94,05-03-2023,Week-10,Q1,2023,34516.0,1597.0,1628,51,0.0460,Swipe ,Bills,293.04,0
711871758,Blue,225,1,101,05-03-2023,Week-10,Q1,2023,2905.0,2517.0,2487,39,0.8660,Chip ,Grocery,373.05,0
711873033,Blue,440,0,121,05-03-2023,Week-10,Q1,2023,1438.3,0.0,2549,56,0.0000,Swipe ,Bills,407.84,0
711873858,Blue,350,1,78,05-03-2023,Week-10,Q1,2023,3717.0,1882.0,4667,91,0.5060,Swipe ,Fuel,1306.76,0
711874833,Blue,200,0,119,05-03-2023,Week-10,Q1,2023,2449.0,0.0,5497,88,0.0000,Online ,Entertainment,1099.40,0
711876333,Blue,250,0,58,05-03-2023,Week-10,Q1,2023,7290.0,2151.0,1312,29,0.2950,Swipe ,Food,91.84,0
711877458,Blue,395,1,78,05-03-2023,Week-10,Q1,2023,1936.0,0.0,4072,72,0.0000,Chip ,Food,895.84,0
711878733,Blue,420,1,104,05-03-2023,Week-10,Q1,2023,10264.0,2073.0,1685,45,0.2020,Swipe ,Entertainment,219.05,0
711879633,Blue,125,0,49,05-03-2023,Week-10,Q1,2023,2766.0,1985.0,4480,70,0.7180,Chip ,Bills,1254.40,0
711881733,Blue,200,0,79,05-03-2023,Week-10,Q1,2023,1606.0,0.0,4548,76,0.0000,Chip ,Bills,1046.04,0
711883833,Blue,100,1,158,05-03-2023,Week-10,Q1,2023,1837.0,665.0,4752,88,0.3620,Chip ,Entertainment,950.40,0
711885258,Blue,280,1,105,05-03-2023,Week-10,Q1,2023,7711.0,988.0,2078,42,0.1280,Swipe ,Entertainment,187.02,0
711886383,Blue,300,1,114,05-03-2023,Week-10,Q1,2023,5342.0,605.0,2426,46,0.1130,Swipe ,Entertainment,460.94,0
711887583,Blue,445,0,133,05-03-2023,Week-10,Q1,2023,5449.0,1628.0,836,18,0.2990,Online ,Bills,183.92,0
711890808,Blue,200,1,70,05-03-2023,Week-10,Q1,2023,2526.0,2048.0,4267,72,0.8110,Swipe ,Fuel,1066.75,0
711891933,Blue,295,1,85,05-03-2023,Week-10,Q1,2023,12945.0,1582.0,3369,59,0.1220,Swipe ,Grocery,370.59,0
711893358,Blue,330,1,95,05-03-2023,Week-10,Q1,2023,2375.0,1196.0,4087,66,0.5040,Chip ,Entertainment,940.01,0
711900033,Blue,250,1,106,05-03-2023,Week-10,Q1,2023,4661.0,1734.0,5242,81,0.3720,Swipe ,Grocery,733.88,0
711902058,Blue,245,0,81,05-03-2023,Week-10,Q1,2023,1438.3,0.0,2492,55,0.0000,Swipe ,Entertainment,523.32,0
711904008,Blue,250,1,162,05-03-2023,Week-10,Q1,2023,5869.0,0.0,2203,41,0.0000,Online ,Food,594.81,0
711906033,Blue,150,1,90,05-03-2023,Week-10,Q1,2023,6182.0,1131.0,3546,63,0.1830,Swipe ,Fuel,815.58,0
711907083,Blue,420,1,86,05-03-2023,Week-10,Q1,2023,14111.0,1034.0,2950,64,0.0730,Online ,Bills,708.00,0
711909933,Blue,415,0,114,05-03-2023,Week-10,Q1,2023,1621.0,618.0,4815,83,0.3810,Swipe ,Bills,337.05,0
711913833,Blue,200,0,40,05-03-2023,Week-10,Q1,2023,8818.0,1437.0,1865,31,0.1630,Swipe ,Bills,167.85,0
711916533,Blue,100,1,65,05-03-2023,Week-10,Q1,2023,5612.0,1884.0,4734,83,0.3360,Chip ,Fuel,994.14,0
711918033,Blue,300,1,106,05-03-2023,Week-10,Q1,2023,1468.0,1074.0,2050,32,0.7320,Chip ,Grocery,328.00,0
711919608,Blue,125,1,136,05-03-2023,Week-10,Q1,2023,2031.0,1720.0,2702,32,0.8470,Swipe ,Fuel,324.24,0
711922158,Blue,335,0,119,05-03-2023,Week-10,Q1,2023,1860.0,0.0,5109,62,0.0000,Swipe ,Grocery,306.54,1
711925608,Blue,250,1,86,05-03-2023,Week-10,Q1,2023,18274.0,1623.0,3886,81,0.0890,Chip ,Grocery,738.34,1
711927108,Blue,110,1,66,05-03-2023,Week-10,Q1,2023,9457.0,350.0,1196,28,0.0370,Swipe ,Bills,107.64,1
711929058,Blue,245,1,105,05-03-2023,Week-10,Q1,2023,25618.0,1209.0,2157,49,0.0470,Swipe ,Fuel,323.55,1
711934308,Blue,125,0,118,05-03-2023,Week-10,Q1,2023,1705.0,0.0,3342,62,0.0000,Swipe ,Food,434.46,1
711935283,Blue,320,1,95,05-03-2023,Week-10,Q1,2023,1438.3,0.0,1427,36,0.0000,Online ,Entertainment,356.75,1
711937158,Blue,95,1,73,05-03-2023,Week-10,Q1,2023,2501.0,0.0,4837,87,0.0000,Chip ,Fuel,870.66,1
711939558,Blue,385,1,73,05-03-2023,Week-10,Q1,2023,1534.0,0.0,2596,39,0.0000,Chip ,Entertainment,752.84,0
711942783,Blue,460,1,66,05-03-2023,Week-10,Q1,2023,2354.0,1909.0,4048,61,0.8110,Online ,Grocery,809.60,0
711944733,Blue,195,0,77,05-03-2023,Week-10,Q1,2023,1457.0,828.0,5401,93,0.5680,Swipe ,Entertainment,540.10,0
711947358,Blue,485,0,107,05-03-2023,Week-10,Q1,2023,18991.0,1208.0,7716,83,0.0640,Swipe ,Bills,1003.08,0
711948333,Blue,250,1,104,05-03-2023,Week-10,Q1,2023,9247.0,710.0,1190,30,0.0770,Swipe ,Bills,249.90,0
711949683,Blue,490,1,121,05-03-2023,Week-10,Q1,2023,4410.0,2517.0,1883,44,0.5710,Online ,Bills,320.11,0
711953358,Blue,460,1,100,05-03-2023,Week-10,Q1,2023,6205.0,2264.0,4605,88,0.3650,Swipe ,Food,552.60,0
711954558,Blue,100,1,84,05-03-2023,Week-10,Q1,2023,2636.0,2357.0,1333,34,0.8940,Swipe ,Fuel,213.28,0
711957708,Blue,245,1,78,05-03-2023,Week-10,Q1,2023,2717.0,1591.0,2064,33,0.5860,Swipe ,Entertainment,144.48,0
711963183,Blue,335,1,122,05-03-2023,Week-10,Q1,2023,5128.0,0.0,7588,98,0.0000,Swipe ,Grocery,607.04,0
711964533,Blue,175,1,86,05-03-2023,Week-10,Q1,2023,6111.0,2517.0,4155,68,0.4120,Swipe ,Fuel,498.60,0
711967158,Blue,200,1,116,05-03-2023,Week-10,Q1,2023,2211.0,1370.0,4359,79,0.6200,Chip ,Travel,348.72,0
711968358,Blue,245,0,92,05-03-2023,Week-10,Q1,2023,2638.0,1423.0,4153,77,0.5390,Swipe ,Food,872.13,0
711970533,Blue,200,0,123,12-03-2023,Week-11,Q1,2023,1491.0,1349.0,4365,71,0.9050,Chip ,Bills,436.50,0
711977508,Blue,190,1,112,12-03-2023,Week-11,Q1,2023,1440.0,1211.0,2141,40,0.8410,Chip ,Bills,428.20,0
711978858,Blue,330,1,114,12-03-2023,Week-11,Q1,2023,6834.0,900.0,4422,70,0.1320,Swipe ,Entertainment,265.32,0
711982383,Blue,390,0,164,12-03-2023,Week-11,Q1,2023,21805.0,1777.0,4694,79,0.0810,Online ,Grocery,281.64,0
711984633,Blue,150,0,111,12-03-2023,Week-11,Q1,2023,2328.0,1953.0,4373,89,0.8390,Swipe ,Food,262.38,0
711985833,Blue,250,1,111,12-03-2023,Week-11,Q1,2023,2569.0,1605.0,1190,46,0.6250,Swipe ,Bills,285.60,0
711989358,Blue,465,1,126,12-03-2023,Week-11,Q1,2023,19595.0,1187.0,3811,62,0.0610,Swipe ,Entertainment,342.99,0
711990933,Blue,385,0,40,12-03-2023,Week-11,Q1,2023,2295.0,0.0,3292,62,0.0000,Swipe ,Bills,823.00,0
711992133,Blue,125,1,84,12-03-2023,Week-11,Q1,2023,2596.0,868.0,4801,72,0.3340,Swipe ,Bills,1008.21,0
711993258,Blue,250,0,89,12-03-2023,Week-11,Q1,2023,8264.0,2057.0,4240,73,0.2490,Chip ,Entertainment,296.80,0
711994458,Blue,345,0,73,12-03-2023,Week-11,Q1,2023,1537.0,0.0,4234,75,0.0000,Swipe ,Grocery,508.08,0
711999783,Blue,395,1,114,12-03-2023,Week-11,Q1,2023,4740.0,1348.0,1406,23,0.2840,Swipe ,Bills,224.96,0
712000758,Silver,465,1,65,12-03-2023,Week-11,Q1,2023,34516.0,1959.0,3997,54,0.0570,Swipe ,Fuel,959.28,0
712003083,Blue,475,0,78,12-03-2023,Week-11,Q1,2023,34516.0,2102.0,1612,33,0.0610,Swipe ,Travel,274.04,0
712004208,Blue,250,0,78,12-03-2023,Week-11,Q1,2023,3422.0,0.0,1973,59,0.0000,Swipe ,Bills,177.57,0
712005108,Silver,450,1,48,12-03-2023,Week-11,Q1,2023,3156.0,2155.0,1376,44,0.6830,Swipe ,Grocery,302.72,0
712006308,Blue,100,1,108,12-03-2023,Week-11,Q1,2023,5923.0,1686.0,1236,35,0.2850,Swipe ,Bills,333.72,0
712009083,Blue,200,0,119,12-03-2023,Week-11,Q1,2023,8290.0,1030.0,8980,93,0.1240,Online ,Food,1347.00,0
712010358,Blue,150,1,44,12-03-2023,Week-11,Q1,2023,3999.0,0.0,7567,76,0.0000,Swipe ,Food,529.69,0
712011633,Blue,325,0,75,12-03-2023,Week-11,Q1,2023,2797.0,850.0,3652,64,0.3040,Swipe ,Grocery,1059.08,0
712012758,Blue,325,1,138,12-03-2023,Week-11,Q1,2023,2189.0,1860.0,4195,81,0.8500,Swipe ,Entertainment,964.85,0
712013808,Blue,435,0,93,12-03-2023,Week-11,Q1,2023,2717.0,1720.0,4196,71,0.6330,Swipe ,Grocery,755.28,0
712014708,Blue,300,0,98,12-03-2023,Week-11,Q1,2023,2912.0,1501.0,4518,90,0.5150,Chip ,Fuel,496.98,0
712018233,Blue,200,0,79,12-03-2023,Week-11,Q1,2023,16612.0,2517.0,4697,94,0.1520,Chip ,Food,1127.28,0
712019883,Blue,435,1,78,12-03-2023,Week-11,Q1,2023,12778.0,1528.0,3337,69,0.1200,Swipe ,Grocery,333.70,0
712021233,Blue,495,0,118,12-03-2023,Week-11,Q1,2023,23399.0,0.0,9356,74,0.0000,Swipe ,Grocery,748.48,0
712022883,Blue,100,1,110,12-03-2023,Week-11,Q1,2023,2204.0,919.0,4555,82,0.4170,Chip ,Grocery,865.45,0
712024908,Blue,125,0,73,12-03-2023,Week-11,Q1,2023,2641.0,1257.0,1439,39,0.4760,Swipe ,Bills,187.07,0
712025958,Silver,220,0,83,12-03-2023,Week-11,Q1,2023,34516.0,1420.0,14672,110,0.0410,Swipe ,Bills,4254.88,0
712027683,Blue,270,0,119,12-03-2023,Week-11,Q1,2023,5544.0,1184.0,1336,38,0.2140,Swipe ,Bills,280.56,0
712029783,Silver,400,1,114,12-03-2023,Week-11,Q1,2023,34516.0,2253.0,7836,93,0.0650,Swipe ,Food,548.52,0
712030833,Silver,425,0,164,12-03-2023,Week-11,Q1,2023,34516.0,0.0,691,15,0.0000,Swipe ,Travel,89.83,0
712033833,Blue,490,1,80,12-03-2023,Week-11,Q1,2023,1874.0,1341.0,3899,70,0.7160,Online ,Fuel,1130.71,0
712036383,Blue,125,1,111,12-03-2023,Week-11,Q1,2023,18418.0,0.0,9980,68,0.0000,Chip ,Travel,1696.60,0
712037358,Blue,340,1,75,12-03-2023,Week-11,Q1,2023,5146.0,1773.0,1509,45,0.3450,Swipe ,Entertainment,301.80,0
712038258,Blue,250,1,91,12-03-2023,Week-11,Q1,2023,32838.0,1717.0,2538,42,0.0520,Chip ,Grocery,228.42,0
712040433,Blue,415,1,62,12-03-2023,Week-11,Q1,2023,2306.0,2200.0,2097,57,0.9540,Swipe ,Fuel,587.16,0
712043433,Blue,420,1,104,12-03-2023,Week-11,Q1,2023,11329.0,1180.0,1213,33,0.1040,Swipe ,Fuel,72.78,0
712044558,Silver,465,1,72,12-03-2023,Week-11,Q1,2023,14563.0,1309.0,6408,70,0.0900,Swipe ,Food,961.20,0
712046808,Blue,445,0,159,12-03-2023,Week-11,Q1,2023,3802.0,1558.0,2003,43,0.4100,Swipe ,Fuel,280.42,0
712048008,Blue,480,1,112,12-03-2023,Week-11,Q1,2023,2610.0,1988.0,4127,69,0.7620,Chip ,Food,371.43,0
712049208,Blue,370,1,130,12-03-2023,Week-11,Q1,2023,3955.0,2517.0,1238,25,0.6360,Swipe ,Travel,74.28,0
712050933,Blue,300,1,90,12-03-2023,Week-11,Q1,2023,25190.0,0.0,1533,41,0.0000,Online ,Entertainment,337.26,0
712052058,Blue,250,1,90,12-03-2023,Week-11,Q1,2023,9426.0,1574.0,4212,75,0.1670,Swipe ,Entertainment,758.16,0
712053033,Blue,470,0,87,12-03-2023,Week-11,Q1,2023,3841.0,1411.0,8444,81,0.3670,Swipe ,Entertainment,759.96,0
712055433,Blue,200,0,107,12-03-2023,Week-11,Q1,2023,3600.0,2072.0,14137,116,0.5760,Swipe ,Fuel,4099.73,0
712058133,Blue,380,1,81,12-03-2023,Week-11,Q1,2023,2274.0,708.0,7735,74,0.3110,Swipe ,Food,696.15,0
712058958,Blue,360,0,83,12-03-2023,Week-11,Q1,2023,3480.0,0.0,2744,75,0.0000,Online ,Travel,192.08,0
712060158,Blue,430,1,120,12-03-2023,Week-11,Q1,2023,2598.0,1645.0,2483,59,0.6330,Swipe ,Bills,670.41,0
712064358,Blue,300,0,100,12-03-2023,Week-11,Q1,2023,2507.0,1544.0,1999,34,0.6160,Swipe ,Fuel,499.75,0
712069008,Blue,150,0,67,12-03-2023,Week-11,Q1,2023,2260.0,1007.0,1614,33,0.4460,Swipe ,Bills,306.66,0
712070208,Blue,125,0,112,12-03-2023,Week-11,Q1,2023,6673.0,2458.0,4141,82,0.3680,Swipe ,Fuel,828.20,0
712071708,Blue,300,0,157,12-03-2023,Week-11,Q1,2023,2107.0,1351.0,1320,35,0.6410,Swipe ,Grocery,277.20,0
712072908,Blue,430,0,71,12-03-2023,Week-11,Q1,2023,2852.0,736.0,1382,40,0.2580,Swipe ,Bills,179.66,0
712075083,Blue,150,0,95,12-03-2023,Week-11,Q1,2023,6982.0,0.0,4830,50,0.0000,Swipe ,Grocery,434.70,0
712076358,Blue,470,1,101,12-03-2023,Week-11,Q1,2023,5155.0,868.0,3535,57,0.1680,Swipe ,Grocery,777.70,0
712080333,Blue,250,1,102,12-03-2023,Week-11,Q1,2023,3659.0,1381.0,16252,112,0.3770,Chip ,Travel,1950.24,0
712084383,Blue,485,1,130,12-03-2023,Week-11,Q1,2023,7936.0,2081.0,4247,81,0.2620,Swipe ,Grocery,1019.28,0
712085733,Blue,200,0,79,12-03-2023,Week-11,Q1,2023,34516.0,880.0,3491,64,0.0250,Online ,Fuel,279.28,0
712089108,Blue,110,0,40,12-03-2023,Week-11,Q1,2023,28390.0,1141.0,4631,76,0.0400,Chip ,Bills,833.58,0
712091433,Silver,175,0,87,12-03-2023,Week-11,Q1,2023,18431.0,902.0,2950,61,0.0490,Swipe ,Entertainment,265.50,0
712092783,Blue,125,1,85,12-03-2023,Week-11,Q1,2023,2437.0,0.0,2027,42,0.0000,Swipe ,Entertainment,385.13,0
712096758,Blue,200,1,86,12-03-2023,Week-11,Q1,2023,5370.0,653.0,4504,81,0.1220,Swipe ,Grocery,675.60,0
712098033,Blue,125,0,97,12-03-2023,Week-11,Q1,2023,12621.0,912.0,4945,78,0.0720,Swipe ,Bills,939.55,0
712102983,Blue,280,0,86,12-03-2023,Week-11,Q1,2023,1438.3,0.0,3832,87,0.0000,Chip ,Bills,1111.28,0
712104333,Blue,415,0,92,12-03-2023,Week-11,Q1,2023,9149.0,1254.0,14401,100,0.1370,Chip ,Bills,2304.16,0
712105533,Blue,245,1,151,12-03-2023,Week-11,Q1,2023,2235.0,1638.0,2905,56,0.7330,Swipe ,Entertainment,726.25,0
712107783,Blue,225,1,75,12-03-2023,Week-11,Q1,2023,17350.0,1817.0,16132,118,0.1050,Chip ,Bills,3710.36,0
712110333,Blue,100,0,50,12-03-2023,Week-11,Q1,2023,2179.0,0.0,2568,48,0.0000,Online ,Entertainment,256.80,0
712111608,Blue,425,0,99,12-03-2023,Week-11,Q1,2023,1438.3,0.0,4919,72,0.0000,Swipe ,Grocery,541.09,0
712112733,Blue,390,0,95,12-03-2023,Week-11,Q1,2023,9371.0,1541.0,2518,67,0.1640,Swipe ,Bills,503.60,0
712113558,Blue,330,0,73,12-03-2023,Week-11,Q1,2023,24844.0,1273.0,6549,75,0.0510,Swipe ,Entertainment,1702.74,0
712114458,Blue,275,1,108,12-03-2023,Week-11,Q1,2023,2960.0,1835.0,3941,64,0.6200,Swipe ,Fuel,709.38,0
712115958,Blue,495,0,113,12-03-2023,Week-11,Q1,2023,2808.0,2264.0,3562,74,0.8060,Online ,Grocery,748.02,0
712117983,Blue,200,0,66,12-03-2023,Week-11,Q1,2023,17285.0,1853.0,4787,60,0.1070,Swipe ,Food,909.53,0
712120608,Blue,320,1,104,12-03-2023,Week-11,Q1,2023,3575.0,1884.0,861,15,0.5270,Swipe ,Entertainment,189.42,0
712121508,Blue,110,1,68,12-03-2023,Week-11,Q1,2023,1438.3,0.0,5200,89,0.0000,Swipe ,Fuel,312.00,0
712123008,Blue,395,1,63,12-03-2023,Week-11,Q1,2023,13381.0,1845.0,14532,116,0.1380,Swipe ,Food,1743.84,0
712125258,Blue,250,1,77,12-03-2023,Week-11,Q1,2023,2442.0,0.0,701,19,0.0000,Swipe ,Food,63.09,0
712128258,Silver,330,1,102,12-03-2023,Week-11,Q1,2023,13704.0,2127.0,15872,116,0.1550,Chip ,Food,2856.96,0
712129158,Blue,110,0,85,12-03-2023,Week-11,Q1,2023,7997.0,1096.0,7747,104,0.1370,Swipe ,Bills,542.29,1
712130058,Blue,390,1,115,12-03-2023,Week-11,Q1,2023,8075.0,317.0,2415,41,0.0390,Swipe ,Fuel,700.35,1
712132383,Blue,150,1,75,12-03-2023,Week-11,Q1,2023,1876.0,861.0,5056,82,0.4590,Swipe ,Food,353.92,1
712133508,Blue,245,1,119,12-03-2023,Week-11,Q1,2023,2577.0,1582.0,4734,75,0.6140,Chip ,Bills,378.72,1
712136058,Blue,285,0,77,12-03-2023,Week-11,Q1,2023,8827.0,0.0,2643,50,0.0000,Swipe ,Fuel,237.87,1
712137033,Blue,300,0,70,12-03-2023,Week-11,Q1,2023,2737.0,1719.0,4725,63,0.6280,Swipe ,Grocery,1370.25,1
712138008,Blue,250,0,117,12-03-2023,Week-11,Q1,2023,2396.0,1663.0,4569,70,0.6940,Swipe ,Fuel,548.28,1
712138983,Blue,200,0,78,12-03-2023,Week-11,Q1,2023,2947.0,2216.0,1744,53,0.7520,Swipe ,Bills,296.48,1
712141683,Blue,475,1,96,12-03-2023,Week-11,Q1,2023,2944.0,753.0,3457,61,0.2560,Swipe ,Grocery,864.25,0
712142733,Blue,245,1,64,12-03-2023,Week-11,Q1,2023,1910.0,1164.0,2028,39,0.6090,Swipe ,Food,567.84,0
712144158,Blue,270,0,82,12-03-2023,Week-11,Q1,2023,2370.0,1166.0,2164,45,0.4920,Swipe ,Grocery,454.44,0
712146558,Blue,410,0,110,12-03-2023,Week-11,Q1,2023,2364.0,1619.0,3230,65,0.6850,Swipe ,Fuel,484.50,0
712149033,Blue,335,0,79,12-03-2023,Week-11,Q1,2023,5184.0,1856.0,1834,55,0.3580,Swipe ,Bills,513.52,0
712152408,Gold,395,1,113,12-03-2023,Week-11,Q1,2023,34516.0,1930.0,12478,97,0.0560,Swipe ,Food,1247.80,0
712154883,Blue,125,1,84,12-03-2023,Week-11,Q1,2023,2473.0,1745.0,4823,72,0.7060,Swipe ,Entertainment,1109.29,0
712157958,Blue,365,1,159,12-03-2023,Week-11,Q1,2023,10908.0,0.0,4883,42,0.0000,Swipe ,Grocery,1367.24,0
712159083,Blue,175,1,101,12-03-2023,Week-11,Q1,2023,2536.0,0.0,901,35,0.0000,Swipe ,Bills,117.13,0
712160058,Blue,465,0,165,12-03-2023,Week-11,Q1,2023,1438.3,0.0,2146,44,0.0000,Swipe ,Fuel,257.52,0
712161858,Blue,455,1,72,12-03-2023,Week-11,Q1,2023,1438.3,0.0,2244,54,0.0000,Online ,Entertainment,605.88,0
712163433,Blue,295,1,77,12-03-2023,Week-11,Q1,2023,1684.0,644.0,2164,36,0.3820,Swipe ,Food,346.24,0
712164333,Blue,300,1,69,12-03-2023,Week-11,Q1,2023,12544.0,1636.0,1758,51,0.1300,Swipe ,Food,369.18,0
712165308,Blue,195,1,106,12-03-2023,Week-11,Q1,2023,7738.0,947.0,4255,61,0.1220,Online ,Grocery,723.35,0
712166583,Blue,470,0,102,12-03-2023,Week-11,Q1,2023,4096.0,1468.0,3490,66,0.3580,Swipe ,Bills,767.80,0
712168833,Blue,475,1,92,12-03-2023,Week-11,Q1,2023,2133.0,1469.0,1426,37,0.6890,Swipe ,Bills,185.38,0
712169883,Blue,125,0,144,12-03-2023,Week-11,Q1,2023,13840.0,1079.0,4190,74,0.0780,Swipe ,Travel,1131.30,0
712171158,Blue,470,0,72,12-03-2023,Week-11,Q1,2023,3124.0,0.0,4986,79,0.0000,Swipe ,Bills,1146.78,0
712173108,Blue,385,1,71,12-03-2023,Week-11,Q1,2023,2447.0,1991.0,4228,82,0.8140,Chip ,Food,591.92,0
712176708,Blue,325,0,109,12-03-2023,Week-11,Q1,2023,3747.0,2268.0,4609,87,0.6050,Swipe ,Grocery,1060.07,0
712177908,Blue,425,0,94,12-03-2023,Week-11,Q1,2023,2446.0,1763.0,4310,75,0.7210,Online ,Bills,948.20,0
712178883,Blue,455,1,48,12-03-2023,Week-11,Q1,2023,6371.0,1946.0,3592,79,0.3050,Chip ,Entertainment,359.20,0
712180308,Blue,150,1,67,12-03-2023,Week-11,Q1,2023,27929.0,1898.0,14755,123,0.0680,Swipe ,Bills,1475.50,0
712181658,Blue,485,0,105,12-03-2023,Week-11,Q1,2023,2407.0,1552.0,4983,86,0.6450,Swipe ,Bills,1245.75,0
712184133,Blue,250,1,61,12-03-2023,Week-11,Q1,2023,2178.0,1408.0,5089,80,0.6460,Swipe ,Food,763.35,0
712187808,Blue,415,0,69,12-03-2023,Week-11,Q1,2023,3682.0,0.0,1826,35,0.0000,Swipe ,Entertainment,456.50,0
712189233,Blue,270,0,50,12-03-2023,Week-11,Q1,2023,5153.0,2517.0,3095,63,0.4880,Swipe ,Entertainment,278.55,0
712190358,Blue,295,1,76,12-03-2023,Week-11,Q1,2023,1843.0,1802.0,5199,73,0.9780,Swipe ,Grocery,1247.76,0
712191783,Gold,430,1,101,12-03-2023,Week-11,Q1,2023,34516.0,1634.0,7788,94,0.0470,Swipe ,Bills,1635.48,0
712195383,Blue,445,1,68,12-03-2023,Week-11,Q1,2023,9178.0,1585.0,14932,110,0.1730,Swipe ,Food,2837.08,0
712196508,Blue,125,1,45,12-03-2023,Week-11,Q1,2023,29543.0,1164.0,1015,27,0.0390,Swipe ,Entertainment,81.20,0
712198983,Blue,335,1,46,12-03-2023,Week-11,Q1,2023,3258.0,0.0,3169,67,0.0000,Swipe ,Fuel,633.80,0
712200033,Blue,450,0,90,12-03-2023,Week-11,Q1,2023,3024.0,0.0,4983,78,0.0000,Swipe ,Bills,1395.24,0
712202433,Blue,445,1,100,12-03-2023,Week-11,Q1,2023,2283.0,1020.0,3687,68,0.4470,Swipe ,Grocery,737.40,0
712203333,Blue,295,0,76,12-03-2023,Week-11,Q1,2023,7088.0,1750.0,4691,76,0.2470,Swipe ,Food,750.56,0
712204308,Blue,420,1,63,12-03-2023,Week-11,Q1,2023,10023.0,504.0,2878,65,0.0500,Swipe ,Fuel,777.06,0
712206033,Blue,285,1,108,12-03-2023,Week-11,Q1,2023,3705.0,1355.0,16089,119,0.3660,Swipe ,Food,4665.81,0
712206858,Blue,340,1,64,12-03-2023,Week-11,Q1,2023,32964.0,2231.0,3094,45,0.0680,Swipe ,Grocery,464.10,0
712207683,Blue,300,1,85,12-03-2023,Week-11,Q1,2023,5155.0,684.0,1555,37,0.1330,Swipe ,Bills,342.10,0
712208658,Blue,415,1,69,12-03-2023,Week-11,Q1,2023,13165.0,1255.0,8126,95,0.0950,Swipe ,Grocery,2194.02,0
712210458,Gold,150,1,103,12-03-2023,Week-11,Q1,2023,5639.0,1558.0,16628,109,0.2760,Chip ,Travel,4323.28,0
